vehiclecount,updatetime,id,totalspaces,garagecode,streamdate,streamtime,day
85,01:49.9,33695,700,SALLING,11/3/2014 0:00,4:20:08,PM
11,31:49.9,33696,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33697,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
381,31:49.9,33698,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
51,31:49.9,33699,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
146,31:49.9,33700,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
19,31:49.9,33701,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
9,31:49.9,33702,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
113,31:49.9,33703,700,SALLING,11/3/2014 0:00,4:20:08,PM
11,01:49.9,33704,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33705,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
396,01:49.9,33706,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
135,01:49.9,33707,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
168,01:49.9,33708,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
66,01:49.9,33709,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
10,01:49.9,33710,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
171,01:49.9,33711,700,SALLING,11/3/2014 0:00,4:20:08,PM
9,31:49.9,33712,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33713,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
437,31:49.9,33714,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
322,31:49.9,33715,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
189,31:49.9,33716,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
206,31:49.9,33717,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
12,31:49.9,33718,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
249,31:49.9,33719,700,SALLING,11/3/2014 0:00,4:20:08,PM
8,01:49.9,33720,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33721,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
479,01:49.9,33722,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
453,01:49.9,33723,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
213,01:49.9,33724,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
274,01:49.9,33725,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
16,01:49.9,33726,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
317,01:49.9,33727,700,SALLING,11/3/2014 0:00,4:20:08,PM
20,31:49.9,33728,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33729,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
520,31:49.9,33730,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
558,31:49.9,33731,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
218,31:49.9,33732,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
326,31:49.9,33733,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
22,31:49.9,33734,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
393,31:49.9,33735,700,SALLING,11/3/2014 0:00,4:20:08,PM
25,01:49.9,33736,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33737,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
560,01:49.9,33738,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
661,01:49.9,33739,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
221,01:49.9,33740,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
375,01:49.9,33741,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
35,01:49.9,33742,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
433,01:49.9,33743,700,SALLING,11/3/2014 0:00,4:20:08,PM
30,31:49.9,33744,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33745,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
584,31:49.9,33746,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
730,31:49.9,33747,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
220,31:49.9,33748,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
378,31:49.9,33749,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
49,31:49.9,33750,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
467,31:49.9,33751,700,SALLING,11/3/2014 0:00,4:20:08,PM
24,01:49.9,33752,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33753,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
608,01:49.9,33754,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
757,01:49.9,33755,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
230,01:49.9,33756,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
376,01:49.9,33757,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
51,01:49.9,33758,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
515,01:49.9,33759,700,SALLING,11/3/2014 0:00,4:20:08,PM
31,31:49.9,33760,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33761,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
623,31:49.9,33762,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
790,31:49.9,33763,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
220,31:49.9,33764,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
377,31:49.9,33765,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
58,31:49.9,33766,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
522,31:49.9,33767,700,SALLING,11/3/2014 0:00,4:20:08,PM
29,01:49.9,33768,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33769,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
661,01:49.9,33770,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
774,01:49.9,33771,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
222,01:49.9,33772,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
342,01:49.9,33773,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
64,01:49.9,33774,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
508,01:49.9,33775,700,SALLING,11/3/2014 0:00,4:20:08,PM
31,31:49.9,33776,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33777,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
713,31:49.9,33778,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
766,31:49.9,33779,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
222,31:49.9,33780,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
338,31:49.9,33781,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
63,31:49.9,33782,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
467,31:49.9,33783,700,SALLING,11/3/2014 0:00,4:20:08,PM
27,01:49.9,33784,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33785,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
754,01:49.9,33786,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
715,01:49.9,33787,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
225,01:49.9,33788,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
319,01:49.9,33789,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
56,01:49.9,33790,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
426,01:49.9,33791,700,SALLING,11/3/2014 0:00,4:20:08,PM
29,31:49.9,33792,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33793,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
746,31:49.9,33794,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
658,31:49.9,33795,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
225,31:49.9,33796,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
293,31:49.9,33797,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
54,31:49.9,33798,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
385,31:49.9,33799,700,SALLING,11/3/2014 0:00,4:20:08,PM
37,01:49.9,33800,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33801,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
708,01:49.9,33802,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
588,01:49.9,33803,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
223,01:49.9,33804,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
280,01:49.9,33805,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
54,01:49.9,33806,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
321,01:49.9,33807,700,SALLING,11/3/2014 0:00,4:20:08,PM
38,31:49.9,33808,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33809,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
699,31:49.9,33810,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33811,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
223,31:49.9,33812,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
244,31:49.9,33813,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
51,31:49.9,33814,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
269,31:49.9,33815,700,SALLING,11/3/2014 0:00,4:20:08,PM
40,01:49.9,33816,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33817,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
645,01:49.9,33818,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
402,01:49.9,33819,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
222,01:49.9,33820,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
233,01:49.9,33821,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
44,01:49.9,33822,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
216,01:49.9,33823,700,SALLING,11/3/2014 0:00,4:20:08,PM
44,31:49.9,33824,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33825,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
606,31:49.9,33826,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
285,31:49.9,33827,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
213,31:49.9,33828,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
200,31:49.9,33829,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
37,31:49.9,33830,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
173,31:49.9,33831,700,SALLING,11/3/2014 0:00,4:20:08,PM
43,01:49.9,33832,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33833,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
570,01:49.9,33834,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
255,01:49.9,33835,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
215,01:49.9,33836,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
179,01:49.9,33837,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
39,01:49.9,33838,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
157,01:49.9,33839,700,SALLING,11/3/2014 0:00,4:20:08,PM
49,31:49.9,33840,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33841,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
557,31:49.9,33842,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
236,31:49.9,33843,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
218,31:49.9,33844,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
177,31:49.9,33845,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
38,31:49.9,33846,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
143,31:49.9,33847,700,SALLING,11/3/2014 0:00,4:20:08,PM
54,01:49.9,33848,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33849,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
553,01:49.9,33850,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
243,01:49.9,33851,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
224,01:49.9,33852,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
174,01:49.9,33853,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
40,01:49.9,33854,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
136,01:49.9,33855,700,SALLING,11/3/2014 0:00,4:20:08,PM
57,31:49.9,33856,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33857,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
583,31:49.9,33858,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
238,31:49.9,33859,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
224,31:49.9,33860,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
174,31:49.9,33861,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
40,31:49.9,33862,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
131,31:49.9,33863,700,SALLING,11/3/2014 0:00,4:20:08,PM
56,01:49.9,33864,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33865,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
592,01:49.9,33866,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
230,01:49.9,33867,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
226,01:49.9,33868,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
170,01:49.9,33869,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
40,01:49.9,33870,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
124,01:49.9,33871,700,SALLING,11/3/2014 0:00,4:20:08,PM
57,31:49.9,33872,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33873,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
581,31:49.9,33874,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
225,31:49.9,33875,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
221,31:49.9,33876,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
150,31:49.9,33877,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
39,31:49.9,33878,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
127,31:49.9,33879,700,SALLING,11/3/2014 0:00,4:20:08,PM
55,01:49.9,33880,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33881,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
557,01:49.9,33882,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
216,01:49.9,33883,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
216,01:49.9,33884,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
136,01:49.9,33885,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
37,01:49.9,33886,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
118,01:49.9,33887,700,SALLING,11/3/2014 0:00,4:20:08,PM
55,31:49.9,33888,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33889,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
543,31:49.9,33890,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
174,31:49.9,33891,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
220,31:49.9,33892,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
121,31:49.9,33893,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
35,31:49.9,33894,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
104,31:49.9,33895,700,SALLING,11/3/2014 0:00,4:20:08,PM
54,01:49.9,33896,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33897,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
523,01:49.9,33898,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
162,01:49.9,33899,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
222,01:49.9,33900,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
110,01:49.9,33901,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
33,01:49.9,33902,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
93,01:49.9,33903,700,SALLING,11/3/2014 0:00,4:20:08,PM
55,31:49.9,33904,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33905,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
458,31:49.9,33906,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
149,31:49.9,33907,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
223,31:49.9,33908,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
102,31:49.9,33909,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
30,31:49.9,33910,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
88,31:49.9,33911,700,SALLING,11/3/2014 0:00,4:20:08,PM
52,01:49.9,33912,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33913,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
375,01:49.9,33914,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
127,01:49.9,33915,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
219,01:49.9,33916,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
99,01:49.9,33917,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
27,01:49.9,33918,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
82,01:49.9,33919,700,SALLING,11/3/2014 0:00,4:20:08,PM
52,31:49.9,33920,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33921,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
367,31:49.9,33922,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
94,31:49.9,33923,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
222,31:49.9,33924,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
92,31:49.9,33925,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
27,31:49.9,33926,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
79,31:49.9,33927,700,SALLING,11/3/2014 0:00,4:20:08,PM
51,01:49.9,33928,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33929,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
360,01:49.9,33930,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
45,01:49.9,33931,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
220,01:49.9,33932,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
81,01:49.9,33933,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
26,01:49.9,33934,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
75,01:49.9,33935,700,SALLING,11/3/2014 0:00,4:20:08,PM
53,31:49.9,33936,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33937,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
349,31:49.9,33938,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
37,31:49.9,33939,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
215,31:49.9,33940,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
77,31:49.9,33941,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
25,31:49.9,33942,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
72,31:49.9,33943,700,SALLING,11/3/2014 0:00,4:20:08,PM
54,01:49.9,33944,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33945,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
342,01:49.9,33946,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
29,01:49.9,33947,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
220,01:49.9,33948,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
72,01:49.9,33949,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
23,01:49.9,33950,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
70,01:49.9,33951,700,SALLING,11/3/2014 0:00,4:20:08,PM
52,31:49.9,33952,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33953,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
339,31:49.9,33954,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
29,31:49.9,33955,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
217,31:49.9,33956,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
68,31:49.9,33957,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
21,31:49.9,33958,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
70,31:49.9,33959,700,SALLING,11/3/2014 0:00,4:20:08,PM
51,01:49.9,33960,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33961,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
337,01:49.9,33962,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
28,01:49.9,33963,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
211,01:49.9,33964,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
67,01:49.9,33965,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
21,01:49.9,33966,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
68,01:49.9,33967,700,SALLING,11/3/2014 0:00,4:20:08,PM
52,31:49.9,33968,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33969,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
335,31:49.9,33970,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
26,31:49.9,33971,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
207,31:49.9,33972,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
65,31:49.9,33973,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
20,31:49.9,33974,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
67,31:49.9,33975,700,SALLING,11/3/2014 0:00,4:20:08,PM
50,01:49.9,33976,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33977,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
335,01:49.9,33978,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
27,01:49.9,33979,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
206,01:49.9,33980,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
65,01:49.9,33981,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
20,01:49.9,33982,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
67,01:49.9,33983,700,SALLING,11/3/2014 0:00,4:20:08,PM
49,31:49.9,33984,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,33985,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
335,31:49.9,33986,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
27,31:49.9,33987,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
198,31:49.9,33988,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
65,31:49.9,33989,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
18,31:49.9,33990,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
67,31:49.9,33991,700,SALLING,11/3/2014 0:00,4:20:08,PM
50,01:49.9,33992,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,33993,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
335,01:49.9,33994,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
27,01:49.9,33995,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
187,01:49.9,33996,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
65,01:49.9,33997,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
16,01:49.9,33998,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
67,01:49.9,33999,700,SALLING,11/3/2014 0:00,4:20:08,PM
50,31:49.9,34000,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,34001,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
334,31:49.9,34002,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
27,31:49.9,34003,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
183,31:49.9,34004,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
65,31:49.9,34005,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
16,31:49.9,34006,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
67,31:49.9,34007,700,SALLING,11/3/2014 0:00,4:20:08,PM
50,01:49.9,34008,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,34009,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
334,01:49.9,34010,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
27,01:49.9,34011,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
176,01:49.9,34012,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
65,01:49.9,34013,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
15,01:49.9,34014,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
67,01:49.9,34015,700,SALLING,11/3/2014 0:00,4:20:08,PM
48,31:49.9,34016,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,31:49.9,34017,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
335,31:49.9,34018,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
27,31:49.9,34019,953,BRUUNS,11/3/2014 0:00,4:20:08,PM
170,31:49.9,34020,130,BUSGADEHUSET,11/3/2014 0:00,4:20:08,PM
65,31:49.9,34021,400,MAGASIN,11/3/2014 0:00,4:20:08,PM
15,31:49.9,34022,210,KALKVAERKSVEJ,11/3/2014 0:00,4:20:08,PM
66,31:49.9,34023,700,SALLING,11/3/2014 0:00,4:20:08,PM
48,01:49.9,34024,65,NORREPORT,11/3/2014 0:00,4:20:08,PM
512,01:49.9,34025,512,SKOLEBAKKEN,11/3/2014 0:00,4:20:08,PM
335,01:49.9,34026,1240,SCANDCENTER,11/3/2014 0:00,4:20:08,PM
